time,cdf
3.65,2.4614651677822535E-9
3.66,2.532900502912331E-9
3.67,2.6061791509320406E-9
3.68,2.681342631875464E-9
3.69,2.758433260872242E-9
3.7,2.8374941605654315E-9
3.71,2.918569273675964E-9
3.72,3.0017033757148035E-9
3.73,3.086942087843806E-9
3.74,3.174331889886462E-9
3.75,3.263920133489544E-9
3.7600000000000002,3.3557550554367696E-9
3.77,3.4498857911155552E-9
3.7800000000000002,3.5463623881379625E-9
3.79,3.6452358201169357E-9
3.8000000000000003,3.746558000598846E-9
3.81,3.8503817971535746E-9
3.8200000000000003,3.956761045623075E-9
3.83,4.065750564529583E-9
3.84,4.177406169644594E-9
3.85,4.291784688719596E-9
3.86,4.408943976379775E-9
3.87,4.528942929181685E-9
3.88,4.651841500836032E-9
3.89,4.777700717596626E-9
3.9,4.906582693816679E-9
3.91,5.038550647673371E-9
3.92,5.1736689170619915E-9
3.93,5.312002975660571E-9
3.94,5.453619449166189E-9
3.95,5.598586131704034E-9
3.96,5.746972002410291E-9
3.97,5.898847242189963E-9
3.98,6.0542832506506744E-9
3.99,6.2133526632136626E-9
4.0,6.3761293684028944E-9
4.01,6.542688525313494E-9
4.0200000000000005,6.713106581260573E-9
4.03,6.887461289609472E-9
4.04,7.065831727788632E-9
4.05,7.248298315486011E-9
4.0600000000000005,7.434942833030296E-9
4.07,7.625848439957887E-9
4.08,7.821099693766777E-9
4.09,8.020782568858428E-9
4.1,8.224984475668627E-9
4.11,8.433794279988567E-9
4.12,8.647302322477096E-9
4.13,8.865600438365224E-9
4.14,9.088781977354031E-9
4.15,9.316941823706994E-9
4.16,9.550176416537846E-9
4.17,9.78858377029494E-9
4.18,1.00322634954434E-8
4.19,1.0281316819345785E-8
4.2,1.0535846607342742E-8
4.21,1.0795957384034341E-8
4.22,1.106175535476342E-8
4.23,1.1333348427301799E-8
4.24,1.1610846233740597E-8
4.25,1.1894360152585583E-8
4.26,1.2184003331058686E-8
4.2700000000000005,1.2479890707606584E-8
4.28,1.2782139034617674E-8
4.29,1.3090866901348212E-8
4.3,1.3406194757058757E-8
4.3100000000000005,1.3728244934362045E-8
4.32,1.4057141672783215E-8
4.33,1.4393011142533457E-8
4.34,1.473598146849815E-8
4.3500000000000005,1.508618275444046E-8
4.36,1.5443747107421507E-8
4.37,1.5808808662438062E-8
4.38,1.618150360727871E-8
4.39,1.6561970207599854E-8
4.4,1.6950348832221985E-8
4.41,1.7346781978647858E-8
4.42,1.7751414298803135E-8
4.43,1.8164392625000643E-8
4.44,1.8585865996129376E-8
4.45,1.901598568406908E-8
4.46,1.9454905220331395E-8
4.47,1.9902780422928658E-8
4.48,2.0359769423471446E-8
4.49,2.0826032694495473E-8
