time,cdf
0.47200000000000003,3.3767278233324315E-22
0.47300000000000003,3.578289038606584E-22
0.47400000000000003,3.7912917976609963E-22
0.47500000000000003,4.0163517346968403E-22
0.47600000000000003,4.25411576543232E-22
0.47700000000000004,4.505263581466742E-22
0.47800000000000004,4.770509211406221E-22
0.47900000000000004,5.050602651522238E-22
0.48,5.3463315688204665E-22
0.481,5.658523079506951E-22
0.482,5.988045605952213E-22
0.483,6.335810815371465E-22
0.484,6.702775643560511E-22
0.485,7.089944407152726E-22
0.486,7.498371007992507E-22
0.487,7.929161233355066E-22
0.488,8.3834751558815375E-22
0.489,8.862529637242106E-22
0.49,9.367600939688463E-22
0.491,9.90002744981082E-22
0.492,1.0461212518973188E-21
0.493,1.1052627425064977E-21
0.494,1.1675814460376771E-21
0.495,1.2332390150582992E-21
0.496,1.3024048609995697E-21
0.497,1.3752565038440588E-21
0.498,1.4519799365299684E-21
0.499,1.5327700046464576E-21
0.5,1.6178308020150547E-21
0.501,1.707376082773445E-21
0.502,1.8016296905999217E-21
0.503,1.900826005739461E-21
0.504,2.0052104105158216E-21
0.505,2.115039774038246E-21
0.506,2.2305829568362796E-21
0.507,2.3521213361819844E-21
0.508,2.4799493528854107E-21
0.509,2.6143750803765892E-21
0.51,2.755720816915604E-21
0.511,2.9043237018014673E-21
0.512,3.0605363564806506E-21
0.513,3.224727551487131E-21
0.514,3.397282900177844E-21
0.515,3.57860558026044E-21
0.516,3.769117084144271E-21
0.517,3.969257999180626E-21
0.518,4.17948881889443E-21
0.519,4.400290786346834E-21
0.52,4.6321667708066416E-21
0.521,4.87564217894805E-21
0.522,5.1312659018330485E-21
0.523,5.399611298978777E-21
0.524,5.6812772208535755E-21
0.525,5.976889071190028E-21
0.526,6.287099910549209E-21
0.527,6.612591602617854E-21
0.528,6.954076004768747E-21
0.529,7.312296204464954E-21
0.53,7.688027803140227E-21
0.531,8.082080249241063E-21
0.532,8.495298222170793E-21
0.533,8.928563068932459E-21
0.534,9.382794295325262E-21
0.535,9.858951113609228E-21
0.536,1.0358034048614207E-20
0.537,1.0881086604332489E-20
0.538,1.1429196993099705E-20
0.539,1.2003499929535457E-20
0.54,1.260517849148416E-20
0.541,1.3235466050267473E-20
0.542,1.389564827263257E-20
0.543,1.4587065196855684E-20
0.544,1.531111338553727E-20
0.545,1.6069248157704644E-20
0.546,1.686298590291939E-20
0.547,1.7693906480170933E-20
0.548,1.8563655704423288E-20
0.549,1.9473947923771763E-20
0.55,2.0426568690255897E-20
0.551,2.142337752747011E-20
0.552,2.2466310798208712E-20
0.553,2.3557384675481186E-20
0.554,2.4698698220335334E-20
0.555,2.5892436570029926E-20
0.556,2.714087424020621E-20
0.557,2.8446378544817225E-20
0.558,2.9811413137687703E-20
0.559,3.1238541679692767E-20
0.56,3.273043163566394E-20
0.561,3.428985820525245E-20
0.562,3.59197083921071E-20
0.5630000000000001,3.7622985215851444E-20
0.5640000000000001,3.940281207147964E-20
0.5650000000000001,4.126243724092481E-20
0.5660000000000001,4.3205238561694953E-20
0.5670000000000001,4.523472825761394E-20
0.5680000000000001,4.73545579368537E-20
0.5690000000000001,4.956852376259262E-20
0.5700000000000001,5.1880571801793786E-20
0.5710000000000001,5.429480355775233E-20
0.5720000000000001,5.681548169222668E-20
0.5730000000000001,5.944703594313592E-20
0.5740000000000001,6.219406924397628E-20
0.5750000000000001,6.506136405128744E-20
0.5760000000000001,6.805388888667932E-20
0.577,7.117680510011601E-20
0.578,7.443547386134421E-20
0.579,7.783546338654668E-20
0.58,8.138255640750527E-20
0.581,8.508275789075779E-20
0.582,8.89423030144493E-20
0.583,9.296766541078893E-20
0.584,9.716556568224706E-20
0.585,1.0154298019985558E-19
0.586,1.0610715019220093E-19
0.587,1.1086559113394521E-19
0.588,1.158261024429474E-19
0.589,1.2099677749531137E-19
0.59,1.2638601396794165E-19
0.591,1.320025245184516E-19
0.592,1.3785534781253435E-19
0.593,1.4395385990918845E-19
0.594,1.5030778601446368E-19
0.595,1.5692721261469087E-19
0.596,1.6382260000044825E-19
0.597,1.7100479519282457E-19
0.598,1.7848504528384578E-19
0.599,1.8627501120325522E-19
0.6,1.943867819241575E-19
0.601,2.0283288912037165E-19
0.602,2.1162632228868402E-19
0.603,2.2078054434953235E-19
0.604,2.303095077400189E-19
0.605,2.4022767101351153E-19
0.606,2.505500159604667E-19
0.607,2.612920652654923E-19
0.608,2.7246990071606593E-19
0.609,2.8410018197871057E-19
0.61,2.9620016595886195E-19
0.611,3.0878772676106273E-19
0.612,3.2188137626656336E-19
0.613,3.355002853458357E-19
0.614,3.4966430572397304E-19
0.615,3.6439399251739234E-19
0.616,3.797106274607368E-19
0.617,3.95636242843358E-19
0.618,4.121936461752444E-19
0.619,4.2940644560276956E-19
0.62,4.472990760951526E-19
0.621,4.658968264230399E-19
0.622,4.852258669511677E-19
0.623,5.053132782676089E-19
0.624,5.261870806726674E-19
0.625,5.478762645510717E-19
0.626,5.704108216516889E-19
0.627,5.938217772996E-19
0.628,6.181412235659814E-19
0.629,6.434023534218619E-19
0.63,6.696394959024818E-19
0.631,6.968881523096204E-19
0.632,7.251850334799361E-19
0.633,7.545680981480472E-19
0.634,7.850765924337827E-19
0.635,8.167510904837437E-19
0.636,8.49633536298039E-19
0.637,8.837672867738318E-19
0.638,9.191971559980604E-19
0.639,9.559694608224947E-19
0.64,9.941320677550873E-19
0.641,1.0337344412023719E-18
0.642,1.0748276930985186E-18
0.643,1.1174646339574558E-18
0.644,1.1616998253854046E-18
0.645,1.2075896340919685E-18
0.646,1.2551922874388865E-18
0.647,1.304567930566459E-18
0.648,1.3557786851385732E-18
0.649,1.4088887097482438E-18
0.65,1.4639642620265502E-18
0.651,1.5210737624988438E-18
0.652,1.5802878602331083E-18
0.653,1.64167950032646E-18
0.654,1.705323993276715E-18
0.655,1.7712990862871713E-18
0.656,1.8396850365537435E-18
0.657,1.9105646865847983E-18
0.658,1.9840235416051236E-18
0.659,2.0601498490966945E-18
0.66,2.139034680530051E-18
0.661,2.2207720153413535E-18
0.662,2.305458827211409E-18
0.663,2.3931951727042362E-18
0.664,2.4840842823240487E-18
0.665,2.5782326540508324E-18
0.666,2.675750149416046E-18
0.667,2.776750092181372E-18
0.668,2.8813493696848114E-18
0.669,2.989668536919865E-18
0.67,3.1018319234150107E-18
0.671,3.217967742982137E-18
0.672,3.3382082064041274E-18
0.673,3.462689637133358E-18
0.674,3.591552590074405E-18
0.675,3.724941973525858E-18
0.676,3.863007174357835E-18
0.677,4.0059021865033605E-18
0.678,4.153785742843576E-18
0.679,4.306821450568381E-18
0.68,4.465177930095936E-18
0.681,4.629028957636242E-18
0.682,4.798553611485818E-18
0.683,4.973936422142341E-18
0.684,5.155367526330144E-18
0.685,5.343042825029238E-18
0.686,5.537164145602572E-18
0.687,5.7379394081182905E-18
0.6880000000000001,5.945582795965714E-18
0.6890000000000001,6.160314930865944E-18
0.6900000000000001,6.382363052380015E-18
0.6910000000000001,6.611961202019789E-18
0.6920000000000001,6.849350412068893E-18
